ship_id;voyage_id;stop_id;raw;year;month;day;location;special
1098;1;10;17 May Downs;1789;5;17;Downs;False
1098;2;1;Downs 26 Mar 1790;1790;3;26;Downs;False
1098;2;2;12 Apr Cadiz;1790;4;12;Cadiz;False
1098;2;3;6 Aug Diamond Harbour;1790;8;6;Diamond Harbour;False
1098;2;4;12 Dec Saugor;1790;12;12;Saugor;False
1098;2;5;23 Jan 1791 Madras;1791;1;23;Madras;False
1098;2;6;13 Apr Cape;1791;4;13;Cape;False
1098;2;7;27 Apr St Helena;1791;4;27;St Helena;False
1098;2;8;28 Jun Downs;1791;6;28;Downs;False
1098;3;1;Portsmouth 22 May 1793;1793;5;22;Portsmouth;False
1098;3;2;11 Sep Madras;1793;9;11;Madras;False
1098;3;3;3 Oct Diamond Harbour;1793;10;3;Diamond Harbour;False
1098;3;4;24 Dec Saugor;1793;12;24;Saugor;False
1098;3;5;31 Jan 1794 Madras;1794;1;31;Madras;False
1098;3;6;1 May St Helena;1794;5;1;St Helena;False
1098;3;7;20 Jul Galway Bay;1794;7;20;Galway Bay;False
1098;3;8;27 Aug Downs;1794;8;27;Downs;False
1098;4;1;Portsmouth 24 May 1795;1795;5;24;Portsmouth;False
1098;4;2;6 Jul San Salvador;1795;7;6;San Salvador;False
1098;4;3;3 Sep Cape;1795;9;3;Cape;False
1098;4;4;3 Jan 1796 Diamond Harbour;1796;1;3;Diamond Harbour;False
1098;4;5;18 Feb Saugor;1796;2;18;Saugor;False
1098;4;6;3 Jul St Helena;1796;7;3;St Helena;False
1098;4;7;26 Nov Crookhaven;1796;11;26;Crookhaven;False
1098;4;8;11 Dec Downs;1796;12;11;Downs;False
1098;5;1;Portsmouth 5 Jun 1797;1797;6;5;Portsmouth;False
1098;5;2;4 Sep Cape;1797;9;4;Cape;False
1098;5;3;2 Dec Madras;1797;12;2;Madras;False
1098;5;4;25 Jan 1798 Kedgeree;1798;1;25;Kedgeree;False
1098;5;5;7 Apr Saugor;1798;4;7;Saugor;False
1098;5;6;22 Aug Cape;1798;8;22;Cape;False
1098;5;7;17 Nov St Helena;1798;11;17;St Helena;False
1098;5;8;3 Feb 1799 Downs;1799;2;3;Downs;False
1098;6;1;Portsmouth 5 Sep 1800;1800;9;5;Portsmouth;False
1098;6;2;23 Sep Madeira;1800;9;23;Madeira;False
1098;6;3;29 Jan 1801 Madras;1801;1;29;Madras;False
1098;6;4;30 Mar Vizagapatam;1801;3;30;Vizagapatam;False
1098;6;5;11 Jul Cape;1801;7;11;Cape;False
1098;6;6;15 Aug St Helena;1801;8;15;St Helena;False
1098;6;7;31 Oct Downs;1801;10;31;Downs;False
1099;1;1;Downs 16 Jan 1752;1752;1;16;Downs;False
1099;1;2;29 Mar Cape;1752;3;29;Cape;False
1099;1;3;10 Jun Madras;1752;6;10;Madras;False
1099;1;4;28 Aug Bombay 1 Nov;1752;11;1;Bombay;False
1099;1;5;23 Nov Bombay;1752;11;23;Bombay;False
1099;1;6;26 Dec Cochin;1752;12;26;Cochin;False
1099;1;7;13 Feb 1753 Bombay;1753;2;13;Bombay;False
1099;1;8;19 Mar Surat;1753;3;19;Surat;False
1099;1;9;17 May Mokha;1753;5;17;Mokha;False
1099;1;10;10 Sep Bombay;1753;9;10;Bombay;False
1100;1;1;Downs 11 Mar 1827;1827;3;11;Downs;False
1100;1;2;25 Jul Madras;1827;7;25;Madras;False
1100;1;3;13 Aug Hugh river;1827;8;13;Hugh river;False
1100;1;4;17 Dec Madras;1827;12;17;Madras;False
1100;1;5;14 Mar 1828 St Helena;1828;3;14;St Helena;False
1100;1;6;12 May East India Docks;1828;5;12;East India Docks;False
1100;2;1;Portsmouth 2 Jun 1830;1830;6;2;Portsmouth;False
1100;2;2;12 Aug Cape;1830;8;12;Cape;False
1100;2;3;2 Oct Madras;1830;10;2;Madras;False
1100;2;4;24 Oct Calcutta;1830;10;24;Calcutta;False
1100;2;5;19 Jan 1831 Saugor;1831;1;19;Saugor;False
1100;2;6;29 Mar St Helena;1831;3;29;St Helena;False
1100;2;7;3 Jun Downs;1831;6;3;Downs;False
1101;1;1;Calcutta 18 Jun 1809;1809;6;18;Calcutta;False
1101;1;2;23 Jun Diamond Harbour;1809;6;23;Diamond Harbour;False
1101;1;3;25 Jul Saugor;1809;7;25;Saugor;False
1101;1;4;24 Sep Madras;1809;9;24;Madras;False
1101;1;5;25 Dec Cape;1809;12;25;Cape;False
1101;1;6;27 Jan 1810 St Helena;1810;1;27;St Helena;False
1101;1;7;16 Apr Downs;1810;4;16;Downs;False
1101;2;1;Portsmouth 7 Sep 1810;1810;9;7;Portsmouth;False
1101;2;2;12 Sep Cork;1810;9;12;Cork;False
1101;2;3;23 Dec Falmouth 21 Jan 1811;1811;1;21;Falmouth;False
1101;2;4;23 Mar Rio de Janeiro;1811;3;23;Rio de Janeiro;False
1101;2;5;2 Jul Sydney;1811;7;2;Sydney;False
1101;2;6;16 Dec Whampoa;1811;12;16;Whampoa;False
1101;2;7;3 Feb 1812 Second Bar;1812;2;3;Second Bar;False
1101;2;8;24 Apr Simons Bay;1812;4;24;Simons Bay;False
1101;2;9;10 Jun St Helena;1812;6;10;St Helena;False
1101;2;10;4 Sep Falmouth;1812;9;4;Falmouth;False
1101;2;11;15 Sep Downs;1812;9;15;Downs;False
1101;3;1;Downs 24 Mar 1816;1816;3;24;Downs;False
1101;3;2;10 Jun St Helena;1816;6;10;St Helena;False
1101;3;3;30 Sep Batavia;1816;9;30;Batavia;False
1101;3;4;4 Nov Samarang;1816;11;4;Samarang;False
1101;3;5;7 Jan 1817 Whampoa;1817;1;7;Whampoa;False
1101;3;6;28 Feb Second Bar;1817;2;28;Second Bar;False
1101;3;7;7 Jun St Helena;1817;6;7;St Helena;False
1101;3;8;30 Jul Downs;1817;7;30;Downs;False
1102;1;1;Downs 19 Jul 1820;1820;7;19;Downs;False
1102;1;2;20 Oct Cape;1820;10;20;Cape;False
1102;1;3;10 Jan 1821 Calcutta;1821;1;10;Calcutta;False
1102;1;4;13 Mar Saugor;1821;3;13;Saugor;False
1102;1;5;5 Apr Vizagapatam;1821;4;5;Vizagapatam;False
1102;1;6;19 Apr Madras;1821;4;19;Madras;False
1102;1;7;8 Jul Cape;1821;7;8;Cape;False
1102;1;8;2 Aug St Helena;1821;8;2;St Helena;False
1102;1;9;26 Sep Downs;1821;9;26;Downs;False
1103;1;1;Downs 26 Oct 1682;1682;10;26;Downs;False
1103;1;2;off Ceylon 5 Apr 1683;1683;4;5;off Ceylon;False
1103;1;3;21 Apr Balasore;1683;4;21;Balasore;False
1103;1;4;1 Jun 1684 Downs;1684;6;1;Downs;False
1103;2;1;Downs 12 Nov 1684;1684;11;12;Downs;False
1103;2;2;wrecked at Bombay;1684;nan;nan;wrecked at Bombay;False
1104;1;1;Downs 22 Sep 1795;1795;9;22;Downs;False
1104;1;2;7 Feb 1796 Calcutta;1796;2;7;Calcutta;False
1104;1;3;27 Mar Fultah;1796;3;27;Fultah;False
1104;1;4;21 Jul St Helena;1796;7;21;St Helena;False
1104;1;5;26 Nov Crookhaven;1796;11;26;Crookhaven;False
1104;1;6;11 Dec Downs;1796;12;11;Downs;False
1104;2;1;Portsmouth 3 Jun 1797;1797;6;3;Portsmouth;False
1104;2;2;27 Oct Calcutta;1797;10;27;Calcutta;False
1104;2;3;30 Nov Culpee;1797;11;30;Culpee;False
1104;2;4;2 Mar 1798 St Helena;1798;3;2;St Helena;False
1104;2;5;25 Jun Cork;1798;6;25;Cork;False
1104;2;6;8 Jul Downs;1798;7;8;Downs;False
1105;1;1;Downs 16 Apr 1703;1703;4;16;Downs;False
1105;1;2;taken by the French at St Helena 1 Jun 1706;1706;6;1;taken by the French at St Helena;True
1106;1;1;Downs 14 Apr 1715;1715;4;14;Downs;False
1106;1;2;7 May Sao Tiago;1715;5;7;Sao Tiago;False
1106;1;3;9 Aug Cape;1715;8;9;Cape;False
1106;1;4;26 Oct Point de Galle;1715;10;26;Point de Galle;False
1106;1;5;8 Nov Anjengo;1715;11;8;Anjengo;False
1106;1;6;18 Nov Cochin;1715;11;18;Cochin;False
1106;1;7;27 Nov Calicut;1715;11;27;Calicut;False
1106;1;8;3 Dec Tellicherry;1715;12;3;Tellicherry;False
1106;1;9;9 Dec Karwar;1715;12;9;Karwar;False
1106;1;10;25 Dec Bombay;1715;12;25;Bombay;False
1106;1;11;25 Jan 1716 Karwar;1716;1;25;Karwar;False
1106;1;12;14 Feb Calicut;1716;2;14;Calicut;False
1106;1;13;1 Mar Anjengo;1716;3;1;Anjengo;False
1106;1;14;7 Aug St Helena;1716;8;7;St Helena;False
1106;1;15;31 Oct Woolwich;1716;10;31;Woolwich;False
1106;2;1;Downs 25 Mar 1718;1718;3;25;Downs;False
1106;2;2;21 May Sao Tiago;1718;5;21;Sao Tiago;False
1106;2;3;24 Sep Benkulen;1718;9;24;Benkulen;False
1106;2;4;24 Dec Padang;1718;12;24;Padang;False
1106;2;5;14 Mar 1719 Fort St David;1719;3;14;Fort St David;False
1106;2;6;27 Mar Madras;1719;3;27;Madras;False
1106;2;7;12 Aug Reunion;1719;8;12;Reunion;False
1106;2;8;22 Nov Cape;1719;11;22;Cape;False
1106;2;9;19 Dec St Helena;1719;12;19;St Helena;False
1106;2;10;26 Mar 1720 Woolwich;1720;3;26;Woolwich;False
1107;1;1;Torbay 29 Jan 1768;1768;1;29;Torbay;False
1107;1;2;13 Jul Madras;1768;7;13;Madras;False
1107;1;3;22 Aug Culpee;1768;8;22;Culpee;False
1107;1;4;12 Dec Ingeli;1768;12;12;Ingeli;False
1107;1;5;18 Jan 1769 Barrabulla;1769;1;18;Barrabulla;False
1107;1;6;29 Mar Cape;1769;3;29;Cape;False
1107;1;7;24 Apr St Helena;1769;4;24;St Helena;False
1107;1;8;3 Jul Downs;1769;7;3;Downs;False
1107;2;1;Plymouth 6 Jan 1771;1771;1;6;Plymouth;False
1107;2;2;14 Jun Madras;1771;6;14;Madras;False
1107;2;3;21 Sep Whampoa;1771;9;21;Whampoa;False
1107;2;4;20 Jan 1772 Second Bar;1772;1;20;Second Bar;False
1107;2;5;6 Jun St Helena;1772;6;6;St Helena;False
1107;2;6;25 Aug Downs;1772;8;25;Downs;False
1107;3;1;Downs 26 Dec 1774;1774;12;26;Downs;False
1107;3;2;24 Jan 1775 Madeira;1775;1;24;Madeira;False
1107;3;3;23 Jun Madras;1775;6;23;Madras;False
1107;3;4;28 Aug Malacca;1775;8;28;Malacca;False
1107;3;5;23 Oct Whampoa;1775;10;23;Whampoa;False
1107;3;6;3 Jan 1776 Second Bar;1776;1;3;Second Bar;False
1107;3;7;21 May St Helena;1776;5;21;St Helena;False
1107;3;8;15 Aug Cork;1776;8;15;Cork;False
1107;3;9;2 Sep Downs;1776;9;2;Downs;False
1107;4;1;Plymouth 9 Mar 1778;1778;3;9;Plymouth;False
1107;4;2;29 May St Helena;1778;5;29;St Helena;False
1107;4;3;25 Jul Cape;1778;7;25;Cape;False
1107;4;4;14 Sep Mew Bay;1778;9;14;Mew Bay;False
1107;4;5;5 Oct Batavia;1778;10;5;Batavia;False
1107;4;6;5 Jan 1779 Benkulen;1779;1;5;Benkulen;False
1107;4;7;15 Apr Pring;1779;4;15;Pring;False
1107;4;8;6 May Pisang;1779;5;6;Pisang;False
1107;4;9;22 Sep St Helena;1779;9;22;St Helena;False
1107;4;10;13 Jan 1780 Downs;1780;1;13;Downs;False
1107;5;1;Portsmouth 13 Mar 1781;1781;3;13;Portsmouth;False
1107;5;2;10 Apr Sao Tiago;1781;4;10;Sao Tiago;False
1107;5;3;24 Aug Madras;1781;8;24;Madras;False
1107;5;4;28 Sep Kedgeree;1781;9;28;Kedgeree;False
1107;5;5;7 Nov Barrabulla;1781;11;7;Barrabulla;False
1107;5;6;10 Dec Madras;1781;12;10;Madras;False
1107;5;7;14 Feb 1782 Kedgeree;1782;2;14;Kedgeree;False
1107;5;8;9 Mar Broken Ground;1782;3;9;Broken Ground;False
1107;5;9;18 May Madras;1782;5;18;Madras;False
1107;5;10;17 Jul Armagon;1782;7;17;Armagon;False
1107;5;11;19 Sep Benkulen;1782;9;19;Benkulen;False
1107;5;12;14 Mar 1783 Whampoa;1783;3;14;Whampoa;False
1107;5;13;22 May Second Bar;1783;5;22;Second Bar;False
1107;5;14;3 Nov St Helena;1783;11;3;St Helena;False
1107;5;15;23 Mar 1784 Downs;1784;3;23;Downs;False
1108;1;1;Downs 20 Feb 1786;1786;2;20;Downs;False
1108;1;2;16 Mar Madeira;1786;3;16;Madeira;False
1108;1;3;1 Jul Johanna;1786;7;1;Johanna;False
1108;1;4;23 Jul Bombay;1786;7;23;Bombay;False
1108;1;5;28 Oct Tellicherry;1786;10;28;Tellicherry;False
1108;1;6;4 Dec Kedgeree;1786;12;4;Kedgeree;False
1108;1;7;13 Mar 1787 Saugor;1787;3;13;Saugor;False
1108;1;8;25 Apr Tellicheny;1787;4;25;Tellicheny;False
1108;1;9;8 May Bombay;1787;5;8;Bombay;False
1108;1;10;25 Aug Malacca;1787;8;25;Malacca;False
1108;1;11;2 Oct Whampoa;1787;10;2;Whampoa;False
1108;1;12;31 Jan 1788 Second Bar;1788;1;31;Second Bar;False
1108;1;13;12 Jun St Helena;1788;6;12;St Helena;False
1108;1;14;25 Aug Downs;1788;8;25;Downs;False
1108;2;1;Downs 5 Apr 1790;1790;4;5;Downs;False
1108;2;2;20 Apr Madeira;1790;4;20;Madeira;False
1108;2;3;5 Sep Madras;1790;9;5;Madras;False
1108;2;4;25 Sep Masulipatam;1790;9;25;Masulipatam;False
1108;2;5;1 Nov Culpee;1790;11;1;Culpee;False
1108;2;6;26 Dec Diamond Harbour;1790;12;26;Diamond Harbour;False
1108;2;7;15 Jan 1791 Ingeli;1791;1;15;Ingeli;False
1108;2;8;2 Feb Madras;1791;2;2;Madras;False
1108;2;9;23 Mar Cannanore;1791;3;23;Cannanore;False
1108;2;10;25 Mar Tellicheny;1791;3;25;Tellicheny;False
1108;2;11;11 Apr Anjengo;1791;4;11;Anjengo;False
1108;2;12;24 Apr Cochin;1791;4;24;Cochin;False
1108;2;13;26 Apr Tellicherry;1791;4;26;Tellicherry;False
1108;2;14;13 May Bombay;1791;5;13;Bombay;False
1108;2;15;25 Sep Diamond Harbour;1791;9;25;Diamond Harbour;False
1108;2;16;4 Nov Saugor;1791;11;4;Saugor;False
1108;2;17;15 Feb 1792 Cape;1792;2;15;Cape;False
1108;2;18;6 Mar St Helena;1792;3;6;St Helena;False
1108;2;19;17 May Downs;1792;5;17;Downs;False
1108;3;1;Portsmouth 2 May 1794;1794;5;2;Portsmouth;False
1108;3;2;11 Sep Madras;1794;9;11;Madras;False
1108;3;3;15 Oct Diamond Harbour;1794;10;15;Diamond Harbour;False
1108;3;4;30 Jan 1795 Saugor;1795;1;30;Saugor;False
1108;3;5;29 Mar Madras;1795;3;29;Madras;False
1108;3;6;17 Aug St Helena;1795;8;17;St Helena;False
1108;3;7;25 Nov Downs;1795;11;25;Downs;False
1108;4;1;Portsmouth 11 Aug 1796;1796;8;11;Portsmouth;False
1108;4;2;16 Oct St Helena;1796;10;16;St Helena;False
1108;4;3;24 Nov Cape;1796;11;24;Cape;False
1108;4;4;17 Feb 1797 Madras;1797;2;17;Madras;False
1108;4;5;8 May Benkulen;1797;5;8;Benkulen;False
1108;4;6;10 Oct Diamond Harbour;1797;10;10;Diamond Harbour;False
1108;4;7;16 Dec Saugor;1797;12;16;Saugor;False
1108;4;8;21 Feb 1798 Benkulen;1798;2;21;Benkulen;False
1108;4;9;9 Feb 1799 moorings;1799;2;9;moorings;False
1108;5;1;Torbay 3 May 1800;1800;5;3;Torbay;False
1108;5;2;burnt at San Salvadore 9 Jul 1800;1800;7;9;burnt at San Salvadore;True
1109;1;1;Portsmouth 6 Mar 1796;1796;3;6;Portsmouth;False
1109;1;2;6 Apr Porto Praya;1796;4;6;Porto Praya;False
1109;1;3;28 May Cape;1796;5;28;Cape;False
1109;1;4;17 Sep St Helena;1796;9;17;St Helena;False
1109;1;5;7 Dec Downs;1796;12;7;Downs;False
1109;2;1;Portsmouth 5 Jun 1797;1797;6;5;Portsmouth;False
1109;2;2;1 Oct Cape;1797;10;1;Cape;False
1109;2;3;30 Dec Calcutta;1797;12;30;Calcutta;False
1109;2;4;23 Feb 1798 Kedgeree;1798;2;23;Kedgeree;False
1109;2;5;10 Mar Saugor;1798;3;10;Saugor;False
1109;2;6;15 Jun Cape;1798;6;15;Cape;False
1109;2;7;6 Aug St Helena;1798;8;6;St Helena;False
1109;2;8;18 Oct Downs;1798;10;18;Downs;False
1109;3;1;Madras 10 Oct 1800;1800;10;10;Madras;False
1109;3;2;2 Dec Cape;1800;12;2;Cape;False
1109;3;3;29 Jan 1801 St Helena;1801;1;29;St Helena;False
1109;3;4;10 Apr Downs;1801;4;10;Downs;False
1110;1;1;20 Jan 1735;1735;1;20;nan;False
1110;1;2;10 Jul 1736;1736;7;10;nan;False
1110;2;1;Downs 4 May 1737;1737;5;4;Downs;False
1110;2;2;8 Feb 1738 St Helena;1738;2;8;St Helena;False
1110;2;3;27 May Batavia;1738;5;27;Batavia;False
1110;2;4;24 Jun Benkulen 16 Aug;1738;8;16;Benkulen;False
1110;2;5;along Sumatra coast;1738;nan;nan;along Sumatra coast;False
1110;2;6;18 Sep Benkulen;1738;9;18;Benkulen;False
1110;2;7;29 Oct Batavia;1738;10;29;Batavia;False
1110;2;8;22 Jan 1739 Cape;1739;1;22;Cape;False
1110;2;9;19 Feb St Helena;1739;2;19;St Helena;False
1110;2;10;26 May Downs;1739;5;26;Downs;False
1110;3;1;Downs 16 Apr 1741;1741;4;16;Downs;False
1110;3;2;7 Aug Johanna;1741;8;7;Johanna;False
1110;3;3;29 Sep Bombay;1741;9;29;Bombay;False
1110;3;4;22 Nov Surat;1741;11;22;Surat;False
1110;3;5;2 Jan 1742 Bombay;1742;1;2;Bombay;False
1110;3;6;1 Feb Tellicheny;1742;2;1;Tellicheny;False
1110;3;7;10 Feb Cochin;1742;2;10;Cochin;False
1110;3;8;2 May Cape;1742;5;2;Cape;False
1110;3;9;30 May St Helena;1742;5;30;St Helena;False
1110;3;10;23 Sep Downs;1742;9;23;Downs;False
1110;4;1;Plymouth 14 Apr 1745;1745;4;14;Plymouth;False
1110;4;2;3 Jul St Helena;1745;7;3;St Helena;False
1110;4;3;8 Nov Benkulen;1745;11;8;Benkulen;False
1110;4;4;11 Dec Moco Moco;1745;12;11;Moco Moco;False
1110;4;5;18 Jan 1746 Benkulen;1746;1;18;Benkulen;False
1110;4;6;29 May St Helena;1746;5;29;St Helena;False
1110;4;7;27 Aug Downs;1746;8;27;Downs;False
1111;1;1;Second Bar 7 Feb 1788;1788;2;7;Second Bar;False
1111;1;2;14 Mar North Island;1788;3;14;North Island;False
1111;1;3;18 Jun St Helena;1788;6;18;St Helena;False
1111;1;4;18 Sep Downs;1788;9;18;Downs;False
1111;2;1;Falmouth 5 Mar 1793;1793;3;5;Falmouth;False
1111;2;2;St Helena 30 May;1793;5;30;St Helena;False
1111;2;3;23 Jun Cape;1793;6;23;Cape;False
1111;2;4;21 Aug Madras;1793;8;21;Madras;False
1111;2;5;2 Oct Calcutta;1793;10;2;Calcutta;False
1111;2;6;1 Bankshall;1793;nan;1;Bankshall;False
1111;2;7;26 Jan 1794 St Helena;1794;1;26;St Helena;False
1111;2;8;30 Mar Falmouth;1794;3;30;Falmouth;False
1112;2;1;10 Nov 1669;1669;11;10;nan;False
1112;2;2;14 Aug 1671 Downs;1671;8;14;Downs;False
1112;3;1;;1671;nan;nan;nan;False
1112;3;2;Aug 1673 Kinsale;1673;8;nan;Kinsale;False
1112;4;1;Torbay 27 Apr 1674;1674;4;27;Torbay;False
1112;4;2;8 Jun 1676 Downs;1676;6;8;Downs;False
1113;1;1;26 Oct 1682;1682;10;26;nan;False
1113;1;2;8 Dec 1684;1684;12;8;nan;False
1113;2;1;12 Nov 1685;1685;11;12;nan;False
1113;2;2;29 Aug 1687;1687;8;29;nan;False
1113;3;1;Downs 19 Dec 1687;1687;12;19;Downs;False
1113;3;2;Sao Tiago;1687;nan;nan;Sao Tiago;False
1113;3;3;Jun 1688 Batavia;1688;6;nan;Batavia;False
1113;3;4;Jul Tonkin 13 Jan 1689;1689;1;13;Tonkin;False
1113;3;5;20 Feb Batavia;1689;2;20;Batavia;False
1113;3;6;29 Mar Benkulen;1689;3;29;Benkulen;False
1113;3;7;Jul Mauritius;1689;7;nan;Mauritius;False
1113;3;8;St Helena;1689;nan;nan;St Helena;False
1113;3;9;10 Jan 1690 Downs;1690;1;10;Downs;False
1114;1;1;* inc coastline sketches;1690;nan;nan;* inc coastline sketches;True
1114;1;2;Cape Lagullas, False Cape, St Helena;1690;nan;nan;Cape Lagullas, False Cape, St Helena;True
1114;2;1;Downs 11 Apr 1786;1786;4;11;Downs;False
1114;2;2;8 Sep Whampoa;1786;9;8;Whampoa;False
1114;2;3;16 Jan 1787 Second Bar;1787;1;16;Second Bar;False
1114;2;4;27 Jan Manila Bay;1787;1;27;Manila Bay;False
1114;2;5;25 Apr St Helena;1787;4;25;St Helena;False
1114;2;6;23 Jun Downs;1787;6;23;Downs;False
1116;1;1;Portsmouth 11 Aug 1796;1796;8;11;Portsmouth;False
1116;1;2;12 Jan 1797 Vizagapatam;1797;1;12;Vizagapatam;False
1116;1;3;11 Feb Calcutta;1797;2;11;Calcutta;False
1116;1;4;5 Apr Diamond Harbour;1797;4;5;Diamond Harbour;False
1116;1;5;29 Jul Cape;1797;7;29;Cape;False
1116;1;6;10 Nov River Shannon;1797;11;10;River Shannon;False
1116;1;7;15 Jan 1798 Downs;1798;1;15;Downs;False
1117;1;1;;1798;nan;nan;nan;False
1117;1;2;returned by Apr 1705;1705;4;nan;returned by;False
1118;1;1;Downs 26 Apr 1786;1786;4;26;Downs;False
1118;1;2;27 Jul Johanna;1786;7;27;Johanna;False
1118;1;3;24 Aug Madras;1786;8;24;Madras;False
1118;1;4;12 Sep Calcutta;1786;9;12;Calcutta;False
1118;1;5;30 Jan 1787 Kedgeree;1787;1;30;Kedgeree;False
1118;1;6;19 Feb Penang;1787;2;19;Penang;False
1118;1;7;4 Mar Acheh;1787;3;4;Acheh;False
1118;1;8;25 Mar Benkulen;1787;3;25;Benkulen;False
1118;1;9;8 Jun Penang;1787;6;8;Penang;False
1118;1;10;17 Jul Calcutta;1787;7;17;Calcutta;False
1118;1;11;2 Oct Diamond Point;1787;10;2;Diamond Point;False
1118;1;12;29 Dec Cape;1787;12;29;Cape;False
1118;1;13;28 Jan 1788 St Helena;1788;1;28;St Helena;False
1118;1;14;30 Mar Downs;1788;3;30;Downs;False
1119;1;1;Portsmouth 16 Mar 1783;1783;3;16;Portsmouth;False
1119;1;2;31 May St Helena;1783;5;31;St Helena;False
1119;1;3;24 Sep Bombay;1783;9;24;Bombay;False
1119;1;4;7 Mar 1784 Cape;1784;3;7;Cape;False
1119;1;5;2 Apr St Helena;1784;4;2;St Helena;False
1119;1;6;30 Apr Ascension;1784;4;30;Ascension;False
1119;1;7;14 Jun Downs;1784;6;14;Downs;False
1119;2;1;Downs 17 Dec 1784;1784;12;17;Downs;False
1119;2;2;12 Mar 1785 St Helena;1785;3;12;St Helena;False
1119;2;3;20 Jul Batavia;1785;7;20;Batavia;False
1119;2;4;14 Sep Benkulen;1785;9;14;Benkulen;False
1119;2;5;15 Jan 1786 Manna;1786;1;15;Manna;False
1119;2;6;15 Mar Benkulen;1786;3;15;Benkulen;False
1119;2;7;16 Jun St Helena;1786;6;16;St Helena;False
1119;2;8;2 Sep Downs;1786;9;2;Downs;False
1119;3;1;Portsmouth 5 Apr 1788;1788;4;5;Portsmouth;False
1119;3;2;6 Jul Madagascar;1788;7;6;Madagascar;False
1119;3;3;4 Aug Bombay;1788;8;4;Bombay;False
1119;3;4;25 Nov Batavia;1788;11;25;Batavia;False
1119;3;5;8 Feb 1789 Whampoa;1789;2;8;Whampoa;False
1119;3;6;13 Mar Second Bar;1789;3;13;Second Bar;False
1119;3;7;25 Jun St Helena;1789;6;25;St Helena;False
1119;3;8;25 Aug Downs;1789;8;25;Downs;False
1119;4;1;Downs 7 Mar 1791;1791;3;7;Downs;False
1119;4;2;8 Apr Sao Tiago;1791;4;8;Sao Tiago;False
1119;4;3;10 Jun Madagascar;1791;6;10;Madagascar;False
1119;4;4;15 Jul Bombay;1791;7;15;Bombay;False
1119;4;5;2 Nov Cannanore;1791;11;2;Cannanore;False
1119;4;6;14 Nov Tellicherry;1791;11;14;Tellicherry;False
1119;4;7;14 Dec Onore;1791;12;14;Onore;False
1119;4;8;30 Dec Bombay;1791;12;30;Bombay;False
1119;4;9;30 Jan 1792 Tellicheny;1792;1;30;Tellicheny;False
1119;4;10;8 Feb Anjengo;1792;2;8;Anjengo;False
1119;4;11;3 May Cape;1792;5;3;Cape;False
1119;4;12;8 Jun St Helena;1792;6;8;St Helena;False
1119;4;13;16 Aug Downs;1792;8;16;Downs;False
1119;5;1;Portsmouth 2 May 1794;1794;5;2;Portsmouth;False
1119;5;2;4 Sep Bombay;1794;9;4;Bombay;False
1119;5;3;27 Oct Cannanore;1794;10;27;Cannanore;False
1119;5;4;2 Nov Calicut;1794;11;2;Calicut;False
1119;5;5;12 Nov Anjengo;1794;11;12;Anjengo;False
1119;5;6;24 Nov Cochin;1794;11;24;Cochin;False
1119;5;7;9 Dec Mahe;1794;12;9;Mahe;False
1119;5;8;25 Dec Bombay;1794;12;25;Bombay;False
1119;5;9;21 Jan 1795 Tellicherry;1795;1;21;Tellicherry;False
1119;5;10;18 Mar St Helena;1795;3;18;St Helena;False
1119;5;11;23 Jul Downs;1795;7;23;Downs;False
1119;6;1;Portsmouth 5 Jun 1797;1797;6;5;Portsmouth;False
1119;6;2;captured in Tellicheny Roads 20 Apr 1798 by French frigate Prenuse;1798;4;20;captured in Tellicheny Roads by French frigate Prenuse;True
1120;3;1;Downs 1 Dee 1669;1669;nan;1;Downs Dee;False
1120;3;2;17 Jul 1671 Downs;1671;7;17;Downs;False
1120;4;1;;1671;nan;nan;nan;False
1120;4;2;Aug 1673 Kinsalc;1673;8;nan;Kinsalc;False
1121;1;1;Downs 29 Mar 1686;1686;3;29;Downs;False
1121;1;2;free ship to trade in the country;1686;nan;nan;free ship to trade in the country;True
1124;1;1;Balasore 27 Jan 1681;1681;1;27;Balasore;False
1124;1;2;25 Apr Bandar Abbas 12 Jul;1681;7;12;Bandar Abbas;False
1124;1;3;7 Aug Muscat;1681;8;7;Muscat;False
1124;1;4;22 Sep Balasore;1681;9;22;Balasore;False
1124;2;1;Hugli 14 Jan 1682;1682;1;14;Hugli;False
1124;2;2;15 Feb Balasore;1682;2;15;Balasore;False
1124;2;3;21 Mar Maldives;1682;3;21;Maldives;False
1124;2;4;6 Aug Balasore;1682;8;6;Balasore;False
1124;2;5;13 Aug Hugli;1682;8;13;Hugli;False
1125;1;1;Downs 7 Jim 1830;1830;nan;7;Downs Jim;False
1125;1;2;17 Sep Madras;1830;9;17;Madras;False
1125;1;3;12 Oct Calcutta;1830;10;12;Calcutta;False
1125;1;4;4 Jan 1831 Kedgeree;1831;1;4;Kedgeree;False
1125;1;5;8 Mar St Helena;1831;3;8;St Helena;False
1125;1;6;12 May Downs;1831;5;12;Downs;False
1125;2;1;Falmouth 9 Jul 1832;1832;7;9;Falmouth;False
1125;2;2;3 Dee Calcutta;1832;nan;3;Dee Calcutta;False
1125;2;3;24 Jan 1833 Saugor;1833;1;24;Saugor;False
1125;2;4;27 Mar Cape;1833;3;27;Cape;False
1125;2;5;9 Apr St Helena;1833;4;9;St Helena;False
1125;2;6;30 May Downs;1833;5;30;Downs;False
1126;1;1;Downs Mar 1622;1622;3;nan;Downs;False
